ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,price,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score,score,headline_count,sentiment_score,sentiment_norm,macro_adjustment,growth_score,value_score,growth_composite,momentum_score,confidence_pct,sources_present,ai_summary
KEYS,Technology,57.434994,10.044313,9.650988,1.28,1085750016.0,0.356,2.2216459506666766,357.82000732421875,True,True,71.86881793654932,True,926800.0,1158930.0,False,9.298876522469552,75,35.70298811510631,,,41.34246839997507,-3,71.47577092511013,30.530696173477992,69.16728648757459,56.649751592238225,75.0,3,"KEYS has a reasonable PEG ratio of 1.28, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
AVGO,Technology,65.38934,24.775478,21.323385,0.44,27212249088.0,0.854,10.175991950666678,392.989990234375,True,True,54.49608102813149,True,29432900.0,19645263.333333332,False,27.21163758543011,75,35.626680729648356,10.0,-0.2865629017353058,0.6572190810240403,-3,86.12334801762115,35.175565413411675,75.35206552043721,44.20119043690143,100.0,4,"AVGO trades at an attractive PEG ratio of 0.44, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and recent news sentiment has been notably negative."
SBUX,Consumer Cyclical,62.248554,3.202192,-15.994357,1.31,3065537536.0,0.857,18.20339710638298,107.69000244140625,True,True,65.80121011230808,True,3499100.0,7169890.0,False,9.084001526076348,75,35.60629436672937,,,41.34246839997507,-3,86.78414096916299,30.401771175642068,79.8831455184116,56.628264092598904,75.0,3,"SBUX has a reasonable PEG ratio of 1.31, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
A,Healthcare,29.8253,5.800555,5.8856397,1.32,930625024.0,0.6,-3.0400177549019602,148.52999877929688,True,True,76.33663613145828,True,983100.0,1930553.3333333333,False,9.014546981787637,75,35.57503982179945,,,41.34246839997507,-3,81.93832599118943,30.360098449068843,76.4910750338301,56.62131863817003,75.0,3,"A has a reasonable PEG ratio of 1.32, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
LH,Healthcare,26.313482,1.7981839,2.9902809,1.33,892049984.0,0.282,-6.551835754901958,318.1300048828125,True,True,64.6106038578125,True,436300.0,698666.6666666666,False,8.94613686673635,75,35.54425527002637,,,41.34246839997507,-3,65.85903083700441,30.31905238003807,65.2355684259006,56.61447762666491,75.0,3,"LH has a reasonable PEG ratio of 1.33, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
PSX,Energy,13.333904,0.6155239,2.9586616,1.35,4545375232.0,3.449,-6.0704470952380944,233.61000061035156,True,True,75.18063393280946,True,2653700.0,2630936.6666666665,False,8.812357086191609,75,35.48405436878124,,,41.34246839997507,-3,97.13656387665198,30.238784511711224,87.12984155365388,56.60109964861043,75.0,3,"PSX has a reasonable PEG ratio of 1.35, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
BNY,Financial Services,19.047842,5.17203,2.7751994,1.35,,0.269,-0.4878294308823534,163.24000549316406,True,True,63.6408883422958,True,1924700.0,3378546.6666666665,False,8.812357086191609,75,35.48405436878124,,,41.34246839997507,-3,64.97797356828194,30.238784511711224,64.61882833779487,56.60109964861043,75.0,3,"BNY has a reasonable PEG ratio of 1.35, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
TFC,Financial Services,12.206897,3.4090998,1.1053749,1.35,,0.367,-7.328774430882353,53.099998474121094,True,True,63.015731611831065,True,6130800.0,7338900.0,False,8.812357086191609,75,35.48405436878124,,,41.34246839997507,-3,72.90748898678414,30.238784511711224,70.1694891307464,56.60109964861043,75.0,3,"TFC has a reasonable PEG ratio of 1.35, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
NVDA,Technology,34.480858,21.513979,27.90087,0.62,46335873024.0,2.145,-20.73249004933333,225.16000366210938,True,True,75.43953350551291,True,75504000.0,123525996.66666667,False,19.287098129005162,75,35.47204275139736,10.0,-0.1664232850074768,17.714242966725188,-3,93.83259911894272,32.979395322411875,82.45424367993242,49.37869485125433,100.0,4,"NVDA trades at an attractive PEG ratio of 0.62, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and recent news sentiment has been notably negative."
ARES,Financial Services,66.36866,7.933822,13.055934,1.36,2159716096.0,0.065,46.83298856911765,144.02000427246094,True,True,66.82534406901827,True,2018200.0,2206743.3333333335,False,8.74694270820466,75,35.45461789868711,,,41.34246839997507,-3,38.1057268722467,30.199535884919054,45.808255650570196,56.59455821081173,75.0,3,"ARES has a reasonable PEG ratio of 1.36, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
REGN,Healthcare,19.878279,5.325,2.5417655,1.36,3065299968.0,-0.045,-12.98703875490196,803.47998046875,True,True,90.05112865015701,True,425600.0,779513.3333333334,False,8.74694270820466,75,35.45461789868711,,,41.34246839997507,-3,20.92511013215859,30.199535884919054,33.78182393250852,56.59455821081173,75.0,3,"REGN has a reasonable PEG ratio of 1.36, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
SWK,Industrials,24.95599,1.0109241,1.7674459,1.39,1419049984.0,2.478,-33.783235680000004,102.06999969482422,True,True,67.2188389548858,True,1105000.0,1857716.6666666667,False,8.556346858674338,75,35.36884976639847,,,41.34246839997507,-3,94.93392070484582,30.08517837520086,85.58799133338957,56.57549862585871,75.0,3,"SWK has a reasonable PEG ratio of 1.39, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
AMZN,Consumer Cyclical,21.147343,3.6523116,5.134295,1.4,3219124992.0,2.423,-22.89781389361702,262.6499938964844,True,True,66.42842376208341,True,27184900.0,44606220.0,False,8.494630107397851,75,35.341077228324046,,,41.34246839997507,-3,94.7136563876652,30.04814832443497,85.43380631136314,56.56932695073105,75.0,3,"AMZN has a reasonable PEG ratio of 1.40, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
MPWR,Technology,85.48842,21.049696,17.686739,1.4,444316128.0,0.858,30.27507195066668,1402.010009765625,True,True,55.32070059611894,True,440300.0,854673.3333333334,False,8.494630107397851,75,35.341077228324046,,,41.34246839997507,-3,87.00440528634361,30.04814832443497,80.03733054043803,56.56932695073105,75.0,3,"MPWR has a reasonable PEG ratio of 1.40, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
TDY,Technology,32.89787,4.9426703,2.885582,1.4,912675008.0,0.212,-22.31547804933333,679.6699829101562,True,True,62.13403929483496,True,188900.0,396090.0,False,8.494630107397851,75,35.341077228324046,,,41.34246839997507,-3,59.140969162995596,30.04814832443497,60.53292525409442,56.56932695073105,75.0,3,"TDY has a reasonable PEG ratio of 1.40, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
FDX,Industrials,18.049622,0.83582693,2.5377855,1.41,5656625152.0,-0.043,-40.689603680000005,334.6400146484375,True,True,71.96537331890555,True,1314900.0,1580010.0,False,8.43378877103309,75,35.313698626959905,,,41.34246839997507,-3,21.365638766519822,30.01164352261611,34.09019397656138,56.56324281709458,75.0,3,"FDX has a reasonable PEG ratio of 1.41, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
BEN,Financial Services,23.034014,1.8450558,1.463963,0.43,-2990862592.0,1.067,3.4983425691176464,33.86000061035156,True,True,54.359666510406214,False,2929200.0,4522796.666666667,False,27.84641981578973,50,35.29938259710039,,,41.34246839997507,-3,89.42731277533039,35.4092221494701,76.73336578272878,44.75450592157025,75.0,3,"BEN trades at an attractive PEG ratio of 0.43, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages, and no reliable sentiment data was available today."
ELV,Healthcare,17.697613,0.43168116,1.934044,1.42,4306375168.0,-0.131,-15.167704754901958,400.32000732421875,True,True,66.00116875735478,True,730800.0,1331770.0,False,8.37380435489882,75,35.286705639699484,,,41.34246839997507,-3,14.537444933920703,29.97565287293555,29.310458293742002,56.557244375481154,75.0,3,"ELV has a reasonable PEG ratio of 1.42, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
GEN,Technology,16.65497,3.3565185,6.4230943,1.43,1547124992.0,0.64,-38.55837804933333,28.479999542236328,True,True,63.30275256114089,True,3163500.0,4486350.0,False,8.314658881647544,75,35.26009017673641,,,41.34246839997507,-3,83.70044052863436,29.940165588984787,77.72455521004156,56.55132982815603,75.0,3,"GEN has a reasonable PEG ratio of 1.43, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
AKAM,Technology,45.286232,4.155408,3.7795584,1.48,710060096.0,-0.268,-9.927116049333328,124.98999786376953,True,True,61.85546886059456,True,2173200.0,3705246.6666666665,False,8.030920462671826,75,35.132407888197335,,,41.34246839997507,-3,9.361233480176212,29.769922537599356,25.687110276120855,56.52295598625845,75.0,3,"AKAM has a reasonable PEG ratio of 1.48, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
LLY,Healthcare,39.682583,13.210121,31.05521,1.48,11065900032.0,0.262,6.817265245098042,1180.1600341796875,True,True,47.53041990775346,True,2272100.0,2603546.6666666665,False,8.030920462671826,75,35.132407888197335,,,41.34246839997507,-3,64.31718061674009,29.769922537599356,64.15627327171556,56.52295598625845,75.0,3,"LLY has a reasonable PEG ratio of 1.48, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
FERG,Industrials,24.084562,1.5068374,7.64148,1.5,,0.069,-34.654663680000006,244.94000244140625,True,True,57.277117842987735,True,1268200.0,3342443.3333333335,False,7.922721545569088,75,35.08371837550111,,,41.34246839997507,-3,38.76651982378855,29.705003187337713,46.27081071664949,56.51213609454818,75.0,3,"FERG has a reasonable PEG ratio of 1.50, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
STX,Technology,69.93104,18.091417,199.4754,0.56,1943750016.0,1.488,14.71769195066667,973.4400024414062,True,True,66.81281676403665,True,5239300.0,5243923.333333333,False,21.362572748545027,75,34.89542919526685,10.0,-0.2196213573217392,10.161357292107903,-3,92.07048458149781,33.0917472429432,80.46547493625926,46.942732327092266,100.0,4,"STX trades at an attractive PEG ratio of 0.56, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and recent news sentiment has been notably negative."
MSFT,Technology,27.62967,11.085542,8.316965,1.61,16545500160.0,0.317,-27.583678049333326,495.3999938964844,True,True,84.7749179256197,True,16205200.0,35443970.0,False,7.375678573385054,75,34.83754903801829,,,41.34246839997507,-3,68.06167400881057,29.376777404027294,66.7774186461649,56.457431797329775,75.0,3,"MSFT has a reasonable PEG ratio of 1.61, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
TKO,Communication Services,70.377625,7.185438,4.405437,1.63,856147520.0,0.144,21.09342321052631,201.27999877929688,True,True,77.21632456869322,True,955700.0,1128600.0,False,7.284148795551697,75,34.796360637993274,,,41.34246839997507,-3,51.3215859030837,29.321859537327278,55.059356972156095,56.44827881954644,75.0,3,"TKO has a reasonable PEG ratio of 1.63, and is priced above its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
AMT,Real Estate,28.319357,7.4773355,21.994238,1.64,2920012544.0,1.385,-33.06159766666667,175.5800018310547,True,True,60.38046672304804,True,1853100.0,2955003.3333333335,False,7.239221069237152,75,34.77614316115174,,,41.34246839997507,-3,91.62995594713657,29.29490290153855,83.27521600299309,56.44378604691499,75.0,3,"AMT has a reasonable PEG ratio of 1.64, and is priced below its sector's average P/E, and is trading above both its 50 and 200-day averages and showing bullish MACD momentum, and no reliable sentiment data was available today."
